NAME,ALGO,PRECISION,OMP_THREADS,MPI_RANKS,NGPUs,GPU ID,SIZE,TOTAL_TIME,TOTAL_TIME_var,TOTAL_TIME_std,CPU_TIME,CPU_TIME_var,CPU_TIME_std,GPU_TIME,GPU_TIME_var,GPU_TIME_std,CPU_JOULES,CPU_JOULES_var,CPU_JOULES_std,GPU_JOULES,GPU_JOULES_var,GPU_JOULES_std,CPU_WATTS,CPU_WATTS_var,CPU_WATTS_std,GPU_WATTS,GPU_WATTS_var,GPU_WATTS_std,NRUNS,CPU_NAME,Sockets,GPU_NAME,Cores_per_socket,TOTAL_WATTS,TOTAL_JOULES
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,60.6227,0.0,0.0,,,,9047.21,0,0,,,,149.238,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,393.391,0.0,0.0,,,,97749.5,0,0,,,,248.479,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,58.9445,0.0,0.0,,,,8327.96,0,0,,,,141.285,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1590.69,0.0,0.0,,,,226384.0,0,0,,,,142.318,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,384.632,0.0,0.0,,,,96556.5,0,0,,,,251.036,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,13.2589,0.0,0.0,,,,3742.14,0,0,,,,282.235,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,383.946,0.0,0.0,,,,98477.6,0,0,,,,256.489,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,790.846,0.0,0.0,,,,157090.0,0,0,,,,198.635,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,780.329,0.0,0.0,,,,159001.0,0,0,,,,203.761,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,31.025,0.0,0.0,,,,6319.51,0,0,,,,203.691,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,116923434,,,,785.047,0.0,0.0,,,,162976.0,0,0,,,,207.6,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,29.4148,0.0,0.0,,,,6356.21,0,0,,,,216.089,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,58.586,0.0,0.0,,,,8282.32,0,0,,,,141.37,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1592.94,0.0,0.0,,,,224841.0,0,0,,,,141.149,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,34645796,,,,548.789,0.0,0.0,,,,77477.0,0,0,,,,141.178,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1597.83,0.0,0.0,,,,235704.0,0,0,,,,147.515,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,34645796,,,,547.657,0.0,0.0,,,,77754.2,0,0,,,,141.976,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,58.9169,0.0,0.0,,,,9112.06,0,0,,,,154.66,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,30.733,0.0,0.0,,,,6354.43,0,0,,,,206.763,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,34645796,,,,552.664,0.0,0.0,,,,81707.7,0,0,,,,147.843,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,28.4654,0.0,0.0,,,,5916.28,0,0,,,,207.841,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,34645796,,,,555.571,0.0,0.0,,,,82136.5,0,0,,,,147.842,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,135.988,0.0,0.0,,,,35455.7,0,0,,,,260.726,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,116923434,,,,783.732,0.0,0.0,,,,161514.0,0,0,,,,206.083,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,392.456,0.0,0.0,,,,100729.0,0,0,,,,256.663,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
