Name,Args,env_var,Size,CPU_time,GPU_time,CPU_energy,GPU_energy,CPU_power,GPU_power,CPU_name,Sockets,Cores_per_socket,GPU_name,Total_time,Total_energy,Total_power
sgemm_pmt,-p,OMP_NUM_THREADS=16,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.712716,169.108,237.273
sgemm_pmt,-s,,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,13.2227,2415.61,182.687
sgemm_pmt,-p,OMP_NUM_THREADS=4,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100353,18.4565,183.916
sgemm_pmt,-p,OMP_NUM_THREADS=2,1600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.00939,636.368,211.461
sgemm_pmt,-p,OMP_NUM_THREADS=2,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.401417,83.721,208.564
sgemm_pmt,-p,OMP_NUM_THREADS=16,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100423,19.9731,198.89
sgemm_pmt,-p,OMP_NUM_THREADS=32,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.802811,211.201,263.076
sgemm_pmt,-p,OMP_NUM_THREADS=32,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.501803,134.778,268.588
sgemm_pmt,-p,OMP_NUM_THREADS=32,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.608643,167.09,274.528
sgemm_pmt,-p,OMP_NUM_THREADS=8,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.90326,370.035,194.422
sgemm_pmt,-p,OMP_NUM_THREADS=16,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100403,21.1966,211.115
sgemm_pmt,-p,OMP_NUM_THREADS=2,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702402,152.177,216.653
sgemm_pmt,-p,OMP_NUM_THREADS=4,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.11733,693.64,222.511
sgemm_pmt,-p,OMP_NUM_THREADS=16,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.301114,69.5303,230.91
sgemm_pmt,-p,OMP_NUM_THREADS=8,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.200702,44.7789,223.111
sgemm_pmt,-s,,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,8.12713,1734.67,213.442
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.81197,807.641,211.87
sgemm_pmt,-p,OMP_NUM_THREADS=16,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100178,18.0128,179.808
sgemm_pmt,-p,OMP_NUM_THREADS=4,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,6.11915,1345.76,219.925
sgemm_pmt,-p,OMP_NUM_THREADS=2,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,8.62254,1832.21,212.491
sgemm_pmt,-p,OMP_NUM_THREADS=32,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.712192,189.717,266.385
sgemm_pmt,-p,OMP_NUM_THREADS=16,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100208,17.9902,179.528
sgemm_pmt,-p,OMP_NUM_THREADS=2,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,18.83,3473.04,184.442
sgemm_pmt,-p,OMP_NUM_THREADS=8,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.106611,18.8521,176.83
sgemm_pmt,-p,OMP_NUM_THREADS=4,0,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100377,17.2289,171.642
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,2.30728,496.766,215.304
sgemm_pmt,-s,,0,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100334,14.8925,148.429
sgemm_pmt,-s,,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,13.6196,2443.06,179.378
sgemm_pmt,-s,,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,21.1705,4618.51,218.158
sgemm_pmt,-p,OMP_NUM_THREADS=2,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100371,20.7666,206.898
sgemm_pmt,-p,OMP_NUM_THREADS=2,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.10187,200.546,182.005
sgemm_pmt,-s,,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,20.0513,3423.46,170.736
sgemm_pmt,-p,OMP_NUM_THREADS=16,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100565,17.2954,171.983
sgemm_pmt,-p,OMP_NUM_THREADS=8,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.50427,339.352,225.593
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702487,150.664,214.473
sgemm_pmt,-p,OMP_NUM_THREADS=32,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100329,20.9995,209.306
sgemm_pmt,-p,OMP_NUM_THREADS=2,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,11.8326,2527.42,213.598
sgemm_pmt,-p,OMP_NUM_THREADS=8,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.301742,55.3464,183.423
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.20358,408.748,185.492
sgemm_pmt,-p,OMP_NUM_THREADS=2,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.10179,206.49,187.414
sgemm_pmt,-p,OMP_NUM_THREADS=4,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,4.60744,913.6,198.288
sgemm_pmt,-p,OMP_NUM_THREADS=8,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.801414,157.214,196.171
sgemm_pmt,-p,OMP_NUM_THREADS=8,200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.10038,19.078,190.058
sgemm_pmt,-p,OMP_NUM_THREADS=32,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100462,18.5035,184.184
sgemm_pmt,-p,OMP_NUM_THREADS=8,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100352,17.1334,170.733
sgemm_pmt,-p,OMP_NUM_THREADS=4,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,14.0234,2797.6,199.494
sgemm_pmt,-p,OMP_NUM_THREADS=8,200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.10035,19.9163,198.468
sgemm_pmt,-s,,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100328,15.4546,154.04
sgemm_pmt,-p,OMP_NUM_THREADS=2,200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100281,20.3499,202.929
sgemm_pmt,-p,OMP_NUM_THREADS=2,0,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100348,21.4098,213.356
sgemm_pmt,-p,OMP_NUM_THREADS=16,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100524,18.9593,188.605
sgemm_pmt,-p,OMP_NUM_THREADS=16,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702041,163.092,232.311
sgemm_pmt,-p,OMP_NUM_THREADS=2,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,5.91833,1305.95,220.662
sgemm_pmt,-p,OMP_NUM_THREADS=32,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100506,18.7584,186.639
sgemm_pmt,-p,OMP_NUM_THREADS=16,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.301031,66.3295,220.341
sgemm_pmt,-p,OMP_NUM_THREADS=8,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,2.20706,504.595,228.627
sgemm_pmt,-p,OMP_NUM_THREADS=2,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,4.213,916.545,217.552
sgemm_pmt,-p,OMP_NUM_THREADS=8,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100325,21.1106,210.422
sgemm_pmt,-s,,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,8.22532,1796.85,218.453
sgemm_pmt,-s,,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,57.8867,10550.6,182.263
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,5.90943,1076.44,182.157
sgemm_pmt,-s,,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.30426,284.904,218.442
sgemm_pmt,-p,OMP_NUM_THREADS=4,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.60094,115.407,192.045
sgemm_pmt,-p,OMP_NUM_THREADS=8,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,4.40734,911.605,206.838
sgemm_pmt,-p,OMP_NUM_THREADS=4,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100174,17.9232,178.921
sgemm_pmt,-p,OMP_NUM_THREADS=16,0,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100206,18.0254,179.883
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,2.30775,489.178,211.972
sgemm_pmt,-s,,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,45.9714,8262.42,179.73
sgemm_pmt,-p,OMP_NUM_THREADS=8,1200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.309481,66.5671,215.093
sgemm_pmt,-p,OMP_NUM_THREADS=4,600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100396,21.4211,213.366
sgemm_pmt,-p,OMP_NUM_THREADS=2,600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.20061,36.3632,181.263
sgemm_pmt,-p,OMP_NUM_THREADS=8,1600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702331,159.573,227.205
sgemm_pmt,-p,OMP_NUM_THREADS=32,1600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.201181,46.3575,230.427
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702541,149.403,212.66
sgemm_pmt,-p,OMP_NUM_THREADS=4,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100278,14.4383,143.982
sgemm_pmt,-p,OMP_NUM_THREADS=32,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.10018,18.0099,179.776
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.81168,795.726,208.76
sgemm_pmt,-p,OMP_NUM_THREADS=16,1200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.20073,43.9305,218.854
sgemm_pmt,-s,,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.30479,272.803,209.079
sgemm_pmt,-s,,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,15.3219,2768.45,180.686
sgemm_pmt,-p,OMP_NUM_THREADS=32,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.90356,477.968,251.092
sgemm_pmt,-p,OMP_NUM_THREADS=4,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.40225,266.901,190.338
sgemm_pmt,-p,OMP_NUM_THREADS=16,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100275,18.3228,182.725
sgemm_pmt,-s,,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.300826,50.9699,169.433
sgemm_pmt,-s,,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,20.9666,4452.75,212.373
sgemm_pmt,-p,OMP_NUM_THREADS=2,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.401266,85.2825,212.534
sgemm_pmt,-p,OMP_NUM_THREADS=32,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.501607,131.554,262.265
sgemm_pmt,-p,OMP_NUM_THREADS=8,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100179,17.7103,176.787
sgemm_pmt,-p,OMP_NUM_THREADS=8,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.10321,253.022,229.35
sgemm_pmt,-p,OMP_NUM_THREADS=8,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.107864,20.5214,190.252
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.20336,406.631,184.55
sgemm_pmt,-p,OMP_NUM_THREADS=32,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.10912,17.8374,163.466
sgemm_pmt,-p,OMP_NUM_THREADS=32,0,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.10055,21.6793,215.607
sgemm_pmt,-p,OMP_NUM_THREADS=8,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.70968,141.486,199.366
sgemm_pmt,-p,OMP_NUM_THREADS=2,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.90426,536.428,184.704
sgemm_pmt,-p,OMP_NUM_THREADS=8,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.11195,254.817,229.162
sgemm_pmt,-s,,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.30184,234.986,180.503
sgemm_pmt,-p,OMP_NUM_THREADS=16,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.51191,126.579,247.269
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.701847,119.961,170.922
sgemm_pmt,-p,OMP_NUM_THREADS=2,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.70387,495.182,183.138
sgemm_pmt,-p,OMP_NUM_THREADS=32,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100218,18.1821,181.426
sgemm_pmt,-p,OMP_NUM_THREADS=32,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.72949,175.072,239.993
sgemm_pmt,-p,OMP_NUM_THREADS=8,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.5043,494.747,197.559
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702199,148.118,210.934
sgemm_pmt,-p,OMP_NUM_THREADS=8,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.50468,344.077,228.671
sgemm_pmt,-p,OMP_NUM_THREADS=8,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.50503,342.44,227.53
sgemm_pmt,-p,OMP_NUM_THREADS=8,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.20374,439.17,199.284
sgemm_pmt,-p,OMP_NUM_THREADS=8,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100187,17.9081,178.746
sgemm_pmt,-p,OMP_NUM_THREADS=16,1800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.501523,119.668,238.61
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702048,143.791,204.816
sgemm_pmt,-p,OMP_NUM_THREADS=4,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.200347,37.448,186.915
sgemm_pmt,-p,OMP_NUM_THREADS=8,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100193,18.0995,180.646
sgemm_pmt,-p,OMP_NUM_THREADS=8,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.200429,37.8369,188.78
sgemm_pmt,-s,,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.7011,126.278,180.115
sgemm_pmt,-p,OMP_NUM_THREADS=8,600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100493,15.7708,156.934
sgemm_pmt,-s,,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,1.30411,272.642,209.063
sgemm_pmt,-p,OMP_NUM_THREADS=4,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.50248,283.865,188.931
sgemm_pmt,-p,OMP_NUM_THREADS=2,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.701282,128.543,183.297
sgemm_pmt,-p,OMP_NUM_THREADS=32,0,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100183,17.9079,178.752
sgemm_pmt,-s,,0,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100632,17.0478,169.408
sgemm_pmt,-p,OMP_NUM_THREADS=4,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,3.70584,689.192,185.974
sgemm_pmt,-p,OMP_NUM_THREADS=8,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100172,17.7018,176.714
sgemm_pmt,-p,OMP_NUM_THREADS=4,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,14.0234,2832.9,202.013
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.81253,825.682,216.571
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.81355,810.383,212.501
sgemm_pmt,-p,OMP_NUM_THREADS=32,1200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100587,21.0607,209.378
sgemm_pmt,-p,OMP_NUM_THREADS=4,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100207,17.9318,178.947
sgemm_pmt,-p,OMP_NUM_THREADS=16,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.702321,162.391,231.22
sgemm_pmt,-p,OMP_NUM_THREADS=16,600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100319,16.3992,163.471
sgemm_pmt,-p,OMP_NUM_THREADS=16,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.309416,70.6182,228.231
sgemm_pmt,-p,OMP_NUM_THREADS=8,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.200648,42.5054,211.84
sgemm_pmt,-p,OMP_NUM_THREADS=16,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100237,18.0315,179.888
sgemm_pmt,-p,OMP_NUM_THREADS=16,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100217,18.2127,181.733
sgemm_pmt,-p,OMP_NUM_THREADS=16,600,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100421,20.7089,206.22
sgemm_pmt,-p,OMP_NUM_THREADS=16,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100215,17.9676,179.291
sgemm_pmt,-p,OMP_NUM_THREADS=32,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.601017,144.051,239.679
sgemm_pmt,-p,OMP_NUM_THREADS=4,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,5.00769,945.764,188.862
sgemm_pmt,-p,OMP_NUM_THREADS=2,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100173,17.8984,178.675
sgemm_pmt,-p,OMP_NUM_THREADS=32,800,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.10038,18.9458,188.741
sgemm_pmt,-p,OMP_NUM_THREADS=32,2000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.401269,105.182,262.123
sgemm_pmt,-p,OMP_NUM_THREADS=2,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100178,18.494,184.611
sgemm_pmt,-p,OMP_NUM_THREADS=32,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100156,18.0113,179.832
sgemm_pmt,-s,,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,19.0299,3495.15,183.666
sgemm_pmt,-p,OMP_NUM_THREADS=2,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.400698,74.826,186.739
sgemm_pmt,-p,OMP_NUM_THREADS=2,2400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,12.2352,2661.04,217.49
sgemm_pmt,-p,OMP_NUM_THREADS=4,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,8.71335,1719.39,197.328
sgemm_pmt,-p,OMP_NUM_THREADS=32,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.719002,174.496,242.692
sgemm_pmt,-p,OMP_NUM_THREADS=8,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100201,18.2533,182.167
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.71163,810.434,218.35
sgemm_pmt,-p,OMP_NUM_THREADS=16,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.412722,87.3252,211.584
sgemm_pmt,-s,,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100196,18.0121,179.769
sgemm_pmt,-p,OMP_NUM_THREADS=32,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100345,21.5368,214.627
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.2034,402.167,182.521
sgemm_pmt,-p,OMP_NUM_THREADS=2,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,18.7289,3499.06,186.827
sgemm_pmt,-p,OMP_NUM_THREADS=32,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.21093,301.051,248.611
sgemm_pmt,-p,OMP_NUM_THREADS=32,200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100332,16.1016,160.483
sgemm_pmt,-s,,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.300529,53.6799,178.618
sgemm_pmt,-p,OMP_NUM_THREADS=8,0,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100175,17.7126,176.816
sgemm_pmt,-p,OMP_NUM_THREADS=32,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.306143,70.9768,231.842
sgemm_pmt,-p,OMP_NUM_THREADS=16,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.90162,192.5,213.505
sgemm_pmt,-s,,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100204,18.2671,182.299
sgemm_pmt,-p,OMP_NUM_THREADS=16,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.901762,196.12,217.485
sgemm_pmt,-p,OMP_NUM_THREADS=32,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.107896,18.2256,168.918
sgemm_pmt,-p,OMP_NUM_THREADS=8,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.801375,159.036,198.453
sgemm_pmt,-p,OMP_NUM_THREADS=4,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100197,17.9467,179.114
sgemm_pmt,-p,OMP_NUM_THREADS=4,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100182,18.2475,182.143
sgemm_pmt,-p,OMP_NUM_THREADS=16,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.21108,483.398,218.626
sgemm_pmt,-p,OMP_NUM_THREADS=32,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100185,17.6961,176.634
sgemm_pmt,-p,OMP_NUM_THREADS=16,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,3.40681,760.975,223.369
sgemm_pmt,-p,OMP_NUM_THREADS=32,0,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.109382,19.4058,177.413
sgemm_pmt,-p,OMP_NUM_THREADS=32,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100218,18.2549,182.152
sgemm_pmt,-s,,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,5.50917,1016.42,184.497
sgemm_pmt,-p,OMP_NUM_THREADS=32,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.707525,172.392,243.655
sgemm_pmt,-p,OMP_NUM_THREADS=4,1000,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.401293,85.4801,213.012
sgemm_pmt,-s,,1400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,3.71179,793.853,213.873
sgemm_pmt,-p,OMP_NUM_THREADS=2,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.10167,203.18,184.429
sgemm_pmt,-s,,200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100165,18.1916,181.616
sgemm_pmt,-p,OMP_NUM_THREADS=4,1000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.400674,75.2012,187.687
sgemm_pmt,-s,,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100201,18.4965,184.594
sgemm_pmt,-s,,400,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100345,19.5619,194.946
sgemm_pmt,-s,,2200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,37.6576,6841.54,181.678
sgemm_pmt,-s,,2400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,47.6756,8763.08,183.806
sgemm_pmt,-p,OMP_NUM_THREADS=16,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.20306,255.626,212.479
sgemm_pmt,-p,OMP_NUM_THREADS=32,2200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.501625,132.934,265.008
sgemm_pmt,-p,OMP_NUM_THREADS=8,1400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.801481,157.405,196.392
sgemm_pmt,-p,OMP_NUM_THREADS=16,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.20229,254.075,211.325
sgemm_pmt,-p,OMP_NUM_THREADS=2,800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.40105,69.1382,172.393
sgemm_pmt,-s,,1200,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.20346,408.128,185.221
sgemm_pmt,-p,OMP_NUM_THREADS=4,200,,,,,,,AMD EPYC 9654 96-Core Processor,2,96,,0.100401,17.9395,178.678
sgemm_pmt,-p,OMP_NUM_THREADS=2,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,2.80461,515.336,183.746
sgemm_pmt,-p,OMP_NUM_THREADS=8,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.90333,376.882,198.012
sgemm_pmt,-p,OMP_NUM_THREADS=2,2000,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,9.51554,1767.97,185.798
sgemm_pmt,-s,,400,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.10017,17.9989,179.684
sgemm_pmt,-p,OMP_NUM_THREADS=4,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.40262,265.875,189.556
sgemm_pmt,-p,OMP_NUM_THREADS=8,1800,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,1.90339,380.151,199.723
sgemm_pmt,-p,OMP_NUM_THREADS=32,600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.100174,18.2053,181.737
sgemm_pmt,-p,OMP_NUM_THREADS=16,1600,,,,,,,AMD EPYC 7H12 64-Core Processor,2,64,,0.401828,81.8151,203.607
